,E,T,N
28.17,0.8333333333363193,-5.92471150005947e-11,1.4999999899831848
28.18,0.8333333333368317,-6.903193868404635e-11,1.4999999900498118
28.19,0.833333333337341,-7.876618102757835e-11,1.499999990115994
28.2,0.8333333333378463,-8.842652029930683e-11,1.4999999901817345
28.21,0.833333333338346,-9.798886253052294e-11,1.499999990247036
28.22,0.833333333338839,-1.0742833302168122e-10,1.4999999903119015
28.23,0.833333333339324,-1.167192678484446e-10,1.4999999903763337
28.240000000000002,0.8333333333397996,-1.2583520536767477e-10,1.4999999904403354
28.25,0.8333333333402644,-1.3474887772346107e-10,1.4999999905039092
28.26,0.833333333340717,-1.4343220235314507e-10,1.4999999905670585
28.27,0.8333333333411559,-1.5185627349331456e-10,1.4999999906297854
28.28,0.8333333333415796,-1.599913536858449e-10,1.4999999906920929
28.29,0.8333333333419864,-1.6780686528389165e-10,1.499999990753984
28.3,0.8333333333423749,-1.7527138195792966e-10,1.499999990815461
28.310000000000002,0.8333333333427433,-1.823526202017496e-10,1.4999999908765274
28.32,0.83333333334309,-1.8901743083848345e-10,1.499999990937185
28.330000000000002,0.8333333333434133,-1.9523179052662704e-10,1.499999990997437
28.34,0.8333333333437112,-2.0096079326604053e-10,1.4999999910572863
28.35,0.8333333333439821,-2.0616864190398183e-10,1.4999999911167352
28.36,0.833333333344224,-2.1081863964110724e-10,1.4999999911757866
28.37,0.833333333344435,-2.148731815375021e-10,1.4999999912344433
28.38,0.8333333333446132,-2.182937460186842e-10,1.4999999912927076
28.39,0.8333333333447566,-2.210408863816312e-10,1.4999999913505826
28.400000000000002,0.8333333333448629,-2.230742223007884e-10,1.4999999914080708
28.41,0.8333333333449302,-2.243524313340893e-10,1.499999991465175
28.42,0.8333333333449564,-2.2483324042897253e-10,1.4999999915218976
28.43,0.8333333333449391,-2.2447341742839537e-10,1.4999999915782414
28.44,0.8333333333448761,-2.2322876257685165e-10,1.499999991634209
28.45,0.8333333333447652,-2.2105410002638912e-10,1.4999999916898035
28.46,0.833333333344604,-2.1790326934262184e-10,1.4999999917450266
28.47,0.8333333333443901,-2.1372911701075298e-10,1.4999999917998819
28.48,0.833333333344121,-2.084834879415823e-10,1.4999999918543716
28.490000000000002,0.8333333333437941,-2.021172169775314e-10,1.4999999919084983
28.5,0.833333333343407,-1.9458012039865792e-10,1.4999999919622646
28.51,0.8333333333429571,-1.8582098742866174e-10,1.4999999920156732
28.52,0.8333333333424415,-1.7578757174092105e-10,1.499999992068727
28.53,0.8333333333418579,-1.6442658296448393e-10,1.4999999921214282
28.54,0.8333333333412031,-1.5168367819011312e-10,1.4999999921737797
28.55,0.8333333333404744,-1.3750345347626993e-10,1.4999999922257838
28.560000000000002,0.8333333333396691,-1.2182943535516106e-10,1.4999999922774434
28.57,0.8333333333387841,-1.0460407233874374e-10,1.4999999923287612
28.580000000000002,0.8333333333378165,-8.576872642472122e-11,1.4999999923797396
28.59,0.8333333333367631,-6.52636646026034e-11,1.4999999924303813
28.6,0.8333333333365861,-6.158577656496774e-11,1.4999999924818235
28.61,0.8333333333365146,-6.032725640864231e-11,1.499999992531582
28.62,0.8333333333364422,-5.90546181838214e-11,1.4999999925810101
28.63,0.8333333333363688,-5.7764516848427973e-11,1.4999999926301097
28.64,0.8333333333362941,-5.645393392656044e-11,1.4999999926788827
28.650000000000002,0.8333333333362181,-5.5120177508495845e-11,1.499999992727331
28.66,0.8333333333361405,-5.3760882250688583e-11,1.4999999927754566
28.67,0.8333333333360613,-5.2374009375768865e-11,1.4999999928232615
28.68,0.8333333333359805,-5.095784667254614e-11,1.4999999928707475
28.69,0.8333333333358979,-4.95110084960051e-11,1.4999999929179166
28.7,0.8333333333358135,-4.803243576730982e-11,1.499999992964771
28.71,0.8333333333357273,-4.652139597379953e-11,1.4999999930113126
28.72,0.8333333333356394,-4.497748316899297e-11,1.4999999930575432
28.73,0.8333333333355496,-4.340061797258384e-11,1.499999993103465
28.740000000000002,0.833333333335458,-4.179104757044487e-11,1.4999999931490802
28.75,0.8333333333353646,-4.01493457146261e-11,1.4999999931943906
28.76,0.8333333333352696,-3.8476412723353066e-11,1.4999999932393981
28.77,0.833333333335173,-3.677347548103102e-11,1.4999999932841048
28.78,0.8333333333350749,-3.504208743823997e-11,1.499999993328513
28.79,0.8333333333349753,-3.328412861173974e-11,1.4999999933726247
28.8,0.8333333333348744,-3.150180558446503e-11,1.4999999934164419
28.810000000000002,0.8333333333347724,-2.969765150552951e-11,1.4999999934599666
28.82,0.8333333333346694,-2.787452609022429e-11,1.499999993503201
28.830000000000002,0.8333333333345656,-2.603561562001579e-11,1.499999993546147
28.84,0.8333333333344612,-2.4184432942550343e-11,1.4999999935888069
28.85,0.8333333333343564,-2.2324817471648862e-11,1.4999999936311827
28.86,0.8333333333342515,-2.046093518731227e-11,1.4999999936732769
28.87,0.8333333333341466,-1.859727863571609e-11,1.4999999937150912
28.88,0.8333333333340421,-1.673866692921576e-11,1.4999999937566277
28.89,0.8333333333339382,-1.4890245746341394e-11,1.499999993797889
28.900000000000002,0.8333333333338352,-1.305748733180234e-11,1.4999999938388768
28.91,0.8333333333337335,-1.1246190496485243e-11,1.4999999938795934
28.92,0.8333333333336334,-9.462480617452074e-12,1.4999999939200412
28.93,0.8333333333335352,-7.71280963794465e-12,1.499999993960222
28.94,0.8333333333334393,-6.003956067379573e-12,1.4999999940001385
28.95,0.8333333333333461,-4.3430249813531674e-12,1.4999999940397923
28.96,0.833333333333256,-2.7374480216366573e-12,1.4999999940791862
28.97,0.8333333333331694,-1.1949833961808778e-12,1.499999994118322
28.98,0.8333333333330867,2.7628412088830214e-13,1.499999994157202
28.990000000000002,0.8333333333330084,1.6679431892660634e-12,1.4999999941958286
29.0,0.833333333332935,2.971255902470409e-12,1.499999994234204
29.01,0.833333333332867,4.177157787843444e-12,1.49999999427233
29.02,0.8333333333328048,5.276257806548215e-12,1.4999999943102098
29.03,0.8333333333327491,6.2588383535721006e-12,1.4999999943478448
29.04,0.8333333333327002,7.114855257723736e-12,1.4999999943852378
29.05,0.8333333333326589,7.833937781635764e-12,1.4999999944223907
29.060000000000002,0.8333333333326256,8.405388621762615e-12,1.499999994459306
29.07,0.8333333333326011,8.818183908381637e-12,1.4999999944959863
29.080000000000002,0.8333333333325856,9.060973205593316e-12,1.4999999945324336
29.09,0.8333333333325802,9.122079511320382e-12,1.49999999456865
29.1,0.8333333333325853,8.989499257308504e-12,1.4999999946046383
29.11,0.8333333333326016,8.650902309126115e-12,1.4999999946404003
29.12,0.8333333333326298,8.09363196616403e-12,1.499999994675939
29.13,0.8333333333326706,7.304704961636415e-12,1.4999999947112563
29.14,0.8333333333327246,6.270811462579196e-12,1.4999999947463547
29.150000000000002,0.8333333333327928,4.978315069851809e-12,1.4999999947812366
29.16,0.8333333333328156,4.527458446772168e-12,1.499999994815822
29.17,0.8333333333322613,1.4768339748229023e-11,1.4999999948493836
29.18,0.8333333333316978,2.5183653903049327e-11,1.4999999948827005
29.19,0.8333333333311252,3.576678615875428e-11,1.499999994915775
29.2,0.8333333333305442,4.651085435643779e-11,1.4999999949486083
29.21,0.8333333333299546,5.740870893079315e-11,1.4999999949812024
29.22,0.8333333333293573,6.845293291008459e-11,1.4999999950135592
29.23,0.8333333333287526,7.963584191617704e-11,1.4999999950456804
29.240000000000002,0.8333333333281407,9.094948416451001e-11,1.499999995077568
29.25,0.8333333333275222,1.02385640464107e-10,1.4999999951092238
29.26,0.8333333333268976,1.1393582421759112e-10,1.4999999951406495
29.27,0.8333333333262674,1.2559128142115398e-10,1.4999999951718468
29.28,0.8333333333256318,1.3734299066458833e-10,1.4999999952028178
29.29,0.8333333333249915,1.4918166313125741e-10,1.4999999952335643
29.3,0.833333333324347,1.6109774259812548e-10,1.4999999952640881
29.310000000000002,0.8333333333236989,1.7308140543573077e-10,1.499999995294391
29.32,0.8333333333230475,1.8512256060819755e-10,1.499999995324475
29.330000000000002,0.8333333333223935,1.9721084967324685e-10,1.4999999953543415
29.34,0.8333333333217374,2.0933564678216902e-10,1.4999999953839929
29.35,0.8333333333210798,2.2148605867985746e-10,1.4999999954134309
29.36,0.8333333333204214,2.3365092470477226e-10,1.4999999954426573
29.37,0.8333333333197626,2.458188167889805e-10,1.499999995471674
29.38,0.8333333333191042,2.579780394581123e-10,1.499999995500483
29.39,0.8333333333184467,2.7011662983140475e-10,1.499999995529086
29.400000000000002,0.8333333333177908,2.8222235762166513e-10,1.4999999955574848
29.41,0.8333333333171372,2.9428272513528754e-10,1.4999999955856815
29.42,0.8333333333164865,3.062849672722645e-10,1.499999995613678
29.43,0.8333333333158395,3.182160515261567e-10,1.4999999956414762
29.44,0.8333333333151967,3.3006267798412744e-10,1.499999995669078
29.45,0.8333333333145589,3.418112793269086e-10,1.499999995696485
29.46,0.833333333313927,3.534480208288351e-10,1.4999999957236994
29.47,0.8333333333133016,3.6495880035781003e-10,1.4999999957507233
29.48,0.8333333333126834,3.76329248375339e-10,1.499999995777558
29.490000000000002,0.8333333333120734,3.875447279365009e-10,1.4999999958042063
29.5,0.8333333333114721,3.9859033468995995e-10,1.4999999958306693
29.51,0.8333333333108804,4.0945089687797805e-10,1.4999999958569494
29.52,0.8333333333102991,4.2011097533638774e-10,1.4999999958830486
29.53,0.8333333333097293,4.305548634946217e-10,1.4999999959089685
29.54,0.8333333333091715,4.4076658737568304e-10,1.499999995934711
29.55,0.8333333333086266,4.5072990559617605e-10,1.4999999959602786
29.560000000000002,0.8333333333080956,4.604283093662788e-10,1.4999999959856727
29.57,0.8333333333075793,4.698450224897555e-10,1.4999999960108956
29.580000000000002,0.8333333333070787,4.789630013639664e-10,1.4999999960359491
29.59,0.8333333333065945,4.877649349798442e-10,1.4999999960608354
29.6,0.8333333333061279,4.962332449219195e-10,1.4999999960855561
29.61,0.8333333333056797,5.043500853682958e-10,1.4999999961101134
29.62,0.833333333305251,5.120973430906752e-10,1.4999999961345092
29.63,0.8333333333048424,5.194566374543334e-10,1.4999999961587456
29.64,0.8333333333044551,5.26409320418142e-10,1.4999999961828245
29.650000000000002,0.8333333333040903,5.329364765345517e-10,1.4999999962067478
29.66,0.8333333333037487,5.390189229495976e-10,1.4999999962305177
29.67,0.8333333333034315,5.446372094029081e-10,1.4999999962541364
29.68,0.8333333333031397,5.497716182276885e-10,1.4999999962776052
29.69,0.8333333333028743,5.544021643507377e-10,1.4999999963009267
29.7,0.8333333333026365,5.58508595292432e-10,1.4999999963241029
29.71,0.8333333333024272,5.620703911667412e-10,1.4999999963471355
29.72,0.8333333333022477,5.650667646812143e-10,1.4999999963700268
29.73,0.8333333333020989,5.674766611369904e-10,1.4999999963927786
29.740000000000002,0.833333333301982,5.692787584287914e-10,1.4999999964153932
29.75,0.8333333333018983,5.704514670449255e-10,1.4999999964378723
29.76,0.8333333333018487,5.709729300672877e-10,1.4999999964602184
29.77,0.8333333333018345,5.708210231713571e-10,1.499999996482433
29.78,0.8333333333018569,5.699733546261988e-10,1.4999999965045188
29.79,0.833333333301917,5.684072652944646e-10,1.4999999965264772
29.8,0.8333333333020161,5.660998286323897e-10,1.4999999965483106
29.810000000000002,0.8333333333021554,5.630278506897967e-10,1.499999996570021
29.82,0.833333333302336,5.591678701100946e-10,1.4999999965916107
29.830000000000002,0.8333333333025594,5.544961581302741e-10,1.4999999966130815
29.84,0.8333333333028268,5.489887185809172e-10,1.4999999966344355
29.85,0.8333333333031393,5.426212878861847e-10,1.4999999966556747
29.86,0.8333333333034983,5.353693350638309e-10,1.4999999966768014
29.87,0.8333333333039052,5.272080617251866e-10,1.4999999966978175
29.88,0.8333333333043612,5.181124020751789e-10,1.4999999967187254
29.89,0.8333333333048677,5.080570229123079e-10,1.4999999967395268
29.900000000000002,0.833333333305426,4.970163236286695e-10,1.499999996760224
29.91,0.8333333333060375,4.849644362099458e-10,1.4999999967808193
29.92,0.8333333333067036,4.718752252353922e-10,1.4999999968013145
29.93,0.8333333333074255,4.577222878778673e-10,1.4999999968217117
29.94,0.8333333333082049,4.424789539037958e-10,1.4999999968420132
29.95,0.833333333309043,4.26118285673209e-10,1.499999996862221
29.96,0.8333333333099414,4.086130781397013e-10,1.4999999968823374
29.97,0.8333333333109014,3.8993585885047694e-10,1.4999999969023645
29.98,0.8333333333119245,3.700588879462999e-10,1.4999999969223043
29.990000000000002,0.8333333333130123,3.4895415816153933e-10,1.4999999969421591
30.0,0.833333333314166,3.2659339482415193e-10,1.4999999969619309
30.01,0.8333333333153875,3.029480558556559e-10,1.499999996981622
30.02,0.833333333316678,2.7798933177118767e-10,1.4999999970012343
30.03,0.8333333333180392,2.516881456794348e-10,1.4999999970207702
30.04,0.8333333333194725,2.2401515328270674e-10,1.4999999970402318
30.05,0.8333333333209796,1.9494074287686044e-10,1.4999999970596212
30.060000000000002,0.8333333333225619,1.6443503535136741e-10,1.4999999970789406
30.07,0.8333333333242212,1.32467884189287e-10,1.4999999970981923
30.080000000000002,0.833333333325959,9.90088754672297e-11,1.4999999971173783
30.09,0.8333333333271216,7.650101019642535e-11,1.4999999971360292
30.1,0.8333333333268544,8.120524041787103e-11,1.499999997153531
30.11,0.8333333333265858,8.594018432656526e-11,1.4999999971709126
30.12,0.8333333333263158,9.070256377787754e-11,1.4999999971881752
30.13,0.8333333333260446,9.548903327888437e-11,1.4999999972053202
30.14,0.8333333333257726,1.0029617998838271e-10,1.4999999972223481
30.150000000000002,0.8333333333254999,1.0512052371687767e-10,1.4999999972392606
30.16,0.8333333333252265,1.0995851692658836e-10,1.4999999972560585
30.17,0.8333333333249529,1.148065447314526e-10,1.4999999972727431
30.18,0.833333333324679,1.1966092489711482e-10,1.4999999972893154
30.19,0.8333333333244051,1.2451790784093984e-10,1.4999999973057765
30.2,0.8333333333241315,1.293736766319993e-10,1.4999999973221274
30.21,0.8333333333238583,1.3422434699108546e-10,1.4999999973383695
30.22,0.8333333333235858,1.3906596729069709e-10,1.4999999973545037
30.23,0.8333333333233142,1.438945185550534e-10,1.4999999973705311
30.240000000000002,0.8333333333230436,1.4870591446008207e-10,1.4999999973864528
30.25,0.8333333333227744,1.5349600133342505e-10,1.49999999740227
30.26,0.8333333333225067,1.582605581544418e-10,1.4999999974179838
30.27,0.8333333333222408,1.629952965541998e-10,1.499999997433595
30.28,0.8333333333219768,1.676958608154856e-10,1.499999997449105
30.29,0.8333333333217151,1.72357827872794e-10,1.4999999974645146
30.3,0.833333333321456,1.769767073123392e-10,1.499999997479825
30.310000000000002,0.8333333333211995,1.815479413720441e-10,1.4999999974950375
30.32,0.833333333320946,1.860669049415455e-10,1.4999999975101528
30.330000000000002,0.8333333333206957,1.9052890556219855e-10,1.499999997525172
30.34,0.8333333333204489,1.9492918342706561e-10,1.4999999975400966
30.35,0.8333333333202058,1.9926291138092864e-10,1.4999999975549272
30.36,0.8333333333199667,2.0352519492027764e-10,1.499999997569665
30.37,0.8333333333197319,2.0771107219332175e-10,1.4999999975843108
30.38,0.8333333333195017,2.1181551399997785e-10,1.499999997598866
30.39,0.8333333333192762,2.158334237918825e-10,1.4999999976133318
30.400000000000002,0.8333333333190557,2.1975963767238145e-10,1.4999999976277087
30.41,0.8333333333188407,2.2358892439653369e-10,1.499999997641998
30.42,0.8333333333186312,2.2731598537111655e-10,1.4999999976562008
30.43,0.8333333333184278,2.3093545465461513e-10,1.4999999976703182
30.44,0.8333333333182306,2.3444189895723374e-10,1.499999997684351
30.45,0.8333333333180398,2.3782981764088474e-10,1.4999999976983005
30.46,0.8333333333178559,2.4109364271919933e-10,1.4999999977121674
30.47,0.8333333333176791,2.4422773885751764e-10,1.4999999977259528
30.48,0.8333333333175097,2.4722640337289773e-10,1.4999999977396579
30.490000000000002,0.8333333333173479,2.500838662341079e-10,1.4999999977532836
30.5,0.8333333333171943,2.5279429006163053e-10,1.4999999977668308
30.51,0.8333333333170491,2.5535177012766414e-10,1.499999997780301
30.52,0.8333333333169124,2.5775033435611724e-10,1.4999999977936944
30.53,0.8333333333167847,2.5998394332261546e-10,1.4999999978070124
30.54,0.8333333333166664,2.6204649025449475e-10,1.4999999978202563
30.55,0.8333333333165577,2.639318010308077e-10,1.4999999978334266
30.560000000000002,0.833333333316459,2.6563363418231837e-10,1.4999999978465246
30.57,0.8333333333163706,2.6714568089150444e-10,1.499999997859551
30.580000000000002,0.8333333333162929,2.68461564992559e-10,1.4999999978725072
30.59,0.8333333333162262,2.695748429713866e-10,1.4999999978853937
30.6,0.8333333333161708,2.704790039656072e-10,1.499999997898212
30.61,0.833333333316127,2.7116746976455297e-10,1.4999999979109626
30.62,0.8333333333160954,2.716335948092706e-10,1.499999997923647
30.63,0.8333333333160761,2.718706661925198e-10,1.4999999979362655
30.64,0.8333333333160696,2.718719036587742e-10,1.4999999979488194
30.650000000000002,0.8333333333160763,2.7163045960422086e-10,1.4999999979613097
30.66,0.8333333333160964,2.7113941907676077e-10,1.4999999979737373
