,E,T,I
30.45,5.967675715526576,7.04687698983901e-13,0.00019000000000217698
30.46,5.967737378736108,6.728722275195403e-13,0.00019000000000210732
30.47,5.967798939355473,6.384641285458163e-13,0.00019000000000203102
30.48,5.967860397556216,6.013948363317844e-13,0.00019000000000194786
30.490000000000002,5.967921753509615,5.61594884558575e-13,0.0001900000000018577
30.5,5.967983007386681,5.189939013058008e-13,0.00019000000000176032
30.51,5.968044159358161,4.735206040379475e-13,0.00019000000000165556
30.52,5.968105209594538,4.2510279459092095e-13,0.0001900000000015432
30.53,5.968166158266029,3.736673541583579e-13,0.00019000000000142308
30.54,5.968227005542591,3.1914023827820366e-13,0.00019000000000129498
30.55,5.968287751593916,2.614464718190051e-13,0.00019000000000115872
30.560000000000002,5.968348396589436,2.0051014396648353e-13,0.00019000000000101412
30.57,5.9684089406983185,1.3625440320992103e-13,0.00019000000000086092
30.580000000000002,5.968469384089476,6.86014523285269e-14,0.00019000000000069897
30.59,5.968529726614308,3.072265455057786e-14,0.0001900000000006117
30.6,5.9685899684973895,1.664952074543058e-14,0.00019000000000058407
30.61,5.968650110135392,2.3489938621381085e-15,0.0001900000000005556
30.62,5.968710151695263,-1.2163642655980248e-14,0.00019000000000052636
30.63,5.968770093343683,-2.6872579794641753e-14,0.00019000000000049633
30.64,5.968829935247057,-4.176147790228048e-14,0.0001900000000004656
30.650000000000002,5.968889677571522,-5.6813461623643715e-14,0.00019000000000043415
30.66,5.968949320482947,-7.20111148334475e-14,0.00019000000000040203
30.67,5.969008864146928,-8.733647557002725e-14,0.00019000000000036932
30.68,5.9690683087287955,-1.0277103096893781e-13,0.00019000000000033598
30.69,5.96912765439361,-1.1829571219663187e-13,0.00019000000000030207
30.7,5.969186901306166,-1.3389088938405577e-13,0.00019000000000026767
30.71,5.969246049630991,-1.4953636656032598e-13,0.0001900000000002328
30.72,5.9693050995323444,-1.6521137658632493e-13,0.00019000000000019747
30.73,5.969364051174222,-1.8089457608837972e-13,0.00019000000000016175
30.740000000000002,5.969422904720353,-1.9656404039186208e-13,0.0001900000000001257
30.75,5.9694816603342025,-2.1219725845483872e-13,0.00019000000000008932
30.76,5.969540318178972,-2.2777112780172676e-13,0.0001900000000000527
30.77,5.9695988784175995,-2.4326194945689e-13,0.0001900000000000159
30.78,5.969657341212759,-2.586454228783219e-13,0.0001899999999999789
30.79,5.969715706726863,-2.738966408912352e-13,0.00018999999999994182
30.8,5.969773975122061,-2.8899008462174394e-13,0.00018999999999990465
30.810000000000002,5.969832146560245,-3.038996184304624e-13,0.00018999999999986752
30.82,5.969890221203041,-3.185984848461564e-13,0.00018999999999983041
30.830000000000002,5.969948199211819,-3.3305929949939745e-13,0.00018999999999979344
30.84,5.970006080747688,-3.4725404605616064e-13,0.00018999999999975663
30.85,5.970063865971499,-3.6115407115150374e-13,0.00018999999999972004
30.86,5.970121555043841,-3.7473007932316456e-13,0.00018999999999968375
30.87,5.970179148125051,-3.8795212794523296e-13,0.0001899999999996478
30.88,5.970236645375205,-4.00789622161754e-13,0.00018999999999961227
30.89,5.9702940469541215,-4.1321130982039764e-13,0.00018999999999957723
30.900000000000002,5.970351353021367,-4.251852764060663e-13,0.00018999999999954275
30.91,5.970408563736249,-4.366789399745433e-13,0.00018999999999950887
30.92,5.970465679257821,-4.476590460861426e-13,0.00018999999999947566
30.93,5.9705226997448815,-4.580916627393164e-13,0.00018999999999944322
30.94,5.970579625355977,-4.679421753043235e-13,0.00018999999999941161
30.95,5.970636456249399,-4.771752814568356e-13,0.00018999999999938093
30.96,5.970693192583187,-4.857549861116022e-13,0.0001899999999993512
30.970000000000002,5.970749834515129,-4.936445963560636e-13,0.00018999999999932255
30.98,5.970806382202759,-5.00806716383998e-13,0.00018999999999929504
30.990000000000002,5.970862835803364,-5.072032424291653e-13,0.00018999999999926874
31.0,5.970919195473977,-5.12795357698926e-13,0.00018999999999924375
31.01,5.970975461371382,-5.175435273078965e-13,0.00018999999999922014
31.02,5.971031633652116,-5.214074932115687e-13,0.000189999999999198
31.03,5.971087712472464,-5.243462691399606e-13,0.00018999999999917743
31.04,5.971143697988466,-5.263181355312428e-13,0.0001899999999991585
31.05,5.971199590355911,-5.272806344653815e-13,0.00018999999999914132
31.060000000000002,5.971255389730344,-5.271905645977715e-13,0.00018999999999912598
31.07,5.971311096267062,-5.260039760928742e-13,0.00018999999999911256
31.080000000000002,5.971366710121116,-5.236761655578532e-13,0.00018999999999910118
31.09,5.971422231447314,-5.201616709762137e-13,0.0001899999999990919
31.1,5.971477660400216,-5.154142666414325e-13,0.00018999999999908486
31.11,5.97153299713414,-5.093869580906053e-13,0.00018999999999908012
31.12,5.971588241803159,-5.020319770380687e-13,0.00018999999999907784
31.13,5.971643394561105,-4.933007763090549e-13,0.00018999999999907806
31.14,5.971698455561565,-4.831440247733063e-13,0.00018999999999908093
31.150000000000002,5.971753424957887,-4.715116022787333e-13,0.00018999999999908657
31.16,5.971808302903175,-4.583525945850442e-13,0.00018999999999909503
31.17,5.971863089550292,-4.4361528829736403e-13,0.0001899999999991065
31.18,5.971917785051865,-4.272471657999066e-13,0.00018999999999912102
31.19,5.9719723895602765,-4.091949001895682e-13,0.00018999999999913875
31.2,5.972026903227673,-3.8940435020961165e-13,0.00018999999999915978
31.21,5.97208132620596,-3.678205551832505e-13,0.00018999999999918428
31.220000000000002,5.972135658646809,-3.443877299473338e-13,0.0001899999999992123
31.23,5.97218990070165,-3.1904925978596444e-13,0.00018999999999924405
31.240000000000002,5.972244052521679,-2.917476953641058e-13,0.00018999999999927959
31.25,5.972298114257854,-2.6242474766128285e-13,0.00018999999999931905
31.26,5.972352086060899,-2.3102128290514134e-13,0.00018999999999936258
31.27,5.9724059680813015,-1.9747731750516752e-13,0.00018999999999941029
31.28,5.972459760469315,-1.6173201298623542e-13,0.00018999999999946235
31.29,5.972513463374959,-1.2372367092233893e-13,0.00018999999999951887
31.3,5.972567076948021,-8.338972787012657e-14,0.00018999999999958
31.310000000000002,5.972620601338053,-4.0666750302630624e-14,0.00018999999999964586
31.32,5.972674036372894,-2.2463039049199347e-14,0.0001899999999996638
31.330000000000002,5.972727382315247,-1.9181145327388353e-14,0.00018999999999965269
31.34,5.972780639492118,-1.580829638490428e-14,0.00018999999999964187
31.35,5.972833808051291,-1.2348363769472876e-14,0.00018999999999963135
31.36,5.972886888140308,-8.80541673323367e-15,0.00018999999999962114
31.37,5.972939879906466,-5.183724526903506e-15,0.00018999999999961124
31.38,5.972992783496822,-1.4877586939631707e-15,0.00018999999999960167
31.39,5.97304559905819,2.2778046351815066e-15,0.00018999999999959243
31.400000000000002,5.973098326737143,6.1080824490149226e-15,0.00018999999999958354
31.41,5.973150966680016,9.997982560741787e-15,0.00018999999999957498
31.42,5.973203519032901,1.3942201314117227e-14,0.0001899999999995668
31.43,5.973255983941651,1.7935221289263315e-14,0.00018999999999955898
31.44,5.973308361551881,2.1971309008505692e-14,0.00018999999999955153
31.45,5.9733606520089655,2.6044512642188657e-14,0.00018999999999954446
31.46,5.973412855458043,3.014865971451216e-14,0.0001899999999995378
31.470000000000002,5.973464972044011,3.427735480934764e-14,0.00018999999999953153
31.48,5.973517001911535,3.842397727606854e-14,0.00018999999999952564
31.490000000000002,5.973568945205039,4.258167893538024e-14,0.0001899999999995202
31.5,5.973620802068713,4.6743381785136486e-14,0.00018999999999951516
31.51,5.97367257264651,5.090177570617588e-14,0.00018999999999951052
31.52,5.973724257082149,5.504931616813703e-14,0.00018999999999950635
31.53,5.973775855519114,5.917822193529537e-14,0.0001899999999995026
31.54,5.973827368100653,6.328047277237885e-14,0.0001899999999994993
31.55,5.9738787949697825,6.734780715040332e-14,0.00018999999999949648
31.560000000000002,5.973930136269285,7.137171995249027e-14,0.0001899999999994941
31.57,5.973981392141708,7.534346017969597e-14,0.00018999999999949217
31.580000000000002,5.974032562729369,7.925402865684214e-14,0.00018999999999949073
31.59,5.9740836481743536,8.309417573833165e-14,0.00018999999999948978
31.6,5.974134648618515,8.685439901398595e-14,0.0001899999999994893
31.61,5.9741855642034745,9.052494101485966e-14,0.00018999999999948932
31.62,5.9742363950706245,9.409578691907752e-14,0.0001899999999994898
31.63,5.974287141361128,9.755666225764949e-14,0.00018999999999949084
31.64,5.974337803215915,1.008970306203075e-13,0.00018999999999949236
31.650000000000002,5.974388380775692,1.0410609136132167e-13,0.0001899999999994944
31.66,5.974438874180931,1.0717277730533109e-13,0.00018999999999949694
31.67,5.974489283571881,1.1008575245317211e-13,0.0001899999999995
31.68,5.974539609088559,1.1283340968769725e-13,0.0001899999999995036
31.69,5.974589850870758,1.1540386847960888e-13,0.00018999999999950773
31.7,5.974640009058043,1.1778497259327772e-13,0.00018999999999951242
31.71,5.9746900837897545,1.1996428779257612e-13,0.00018999999999951762
31.720000000000002,5.974740075205005,1.2192909954669748e-13,0.00018999999999952337
31.73,5.974789983442681,1.2366641073598543e-13,0.00018999999999952966
31.740000000000002,5.974839808641449,1.2516293935776097e-13,0.00018999999999953651
31.75,5.974889550939747,1.2640511623214458e-13,0.00018999999999954394
31.76,5.9749392104757915,1.2737908270788607e-13,0.0001899999999995519
31.77,5.974988787387573,1.2807068836818711e-13,0.00018999999999956045
31.78,5.9750382818128625,1.2846548873653006e-13,0.00018999999999956956
31.79,5.975087693889206,1.2854874298250162e-13,0.0001899999999995792
31.8,5.97513702375393,1.283054116276201e-13,0.00018999999999958945
31.810000000000002,5.975186271544138,1.2772015425116079e-13,0.00018999999999960027
31.82,5.975235437396713,1.267773271959824e-13,0.00018999999999961165
31.830000000000002,5.975284521448318,1.2546098127435163e-13,0.00018999999999962363
31.84,5.9753335238353955,1.2375485947377155e-13,0.00018999999999963618
31.85,5.975382444694168,1.2164239466280385e-13,0.00018999999999964933
31.86,5.975431284160643,1.1910670729689973e-13,0.00018999999999966304
31.87,5.975480042370603,1.1613060312421967e-13,0.00018999999999967732
31.88,5.975528719459618,1.1269657089146648e-13,0.00018999999999969223
31.89,5.975577315563037,1.0878678004970294e-13,0.0001899999999997077
31.900000000000002,5.975625830815995,1.0438307846018578e-13,0.00018999999999972376
31.91,5.975674265353407,9.946699010018867e-14,0.0001899999999997404
31.92,5.975722619309976,9.401971276882219e-14,0.00018999999999975766
31.93,5.975770892820186,8.80221157928723e-14,0.00018999999999977547
31.94,5.975819086018307,8.145473773261097e-14,0.0001899999999997939
31.95,5.975867199038394,7.429778408763895e-14,0.0001899999999998129
31.96,5.975915232014289,6.653112500269317e-14,0.0001899999999998325
31.970000000000002,5.97596318507962,5.81342929734898e-14,0.00018999999999985267
31.98,5.976011058367801,4.9086480552543584e-14,0.00018999999999987346
31.990000000000002,5.9760588520120335,3.936653805498318e-14,0.0001899999999998948
32.0,5.976106566145308,2.895297126440009e-14,0.00018999999999991674
32.01,5.976154200900401,1.7823939138651023e-14,0.00018999999999993924
32.02,5.97620175640988,5.95725151568867e-15,0.00018999999999996233
32.03,5.9762492328061,-6.669633180581423e-15,0.000189999999999986
32.04,5.976296630221207,-2.007961023452555e-14,0.00019000000000001026
32.05,5.976343948574678,-2.4118264823752733e-14,0.00019000000000002974
32.06,5.9763911881040785,-2.3879393602889096e-14,0.00019000000000004712
32.07,5.976438349029661,-2.3637685102124716e-14,0.0001900000000000646
32.08,5.976485431482225,-2.3393154199793674e-14,0.0001900000000000822
32.09,5.976532435592358,-2.3145805885406605e-14,0.00019000000000009987
32.1,5.97657936149043,-2.289563502936195e-14,0.00019000000000011762
32.11,5.976626209306596,-2.2642626152655565e-14,0.0001900000000001354
32.12,5.976672979170797,-2.238675319659217e-14,0.00019000000000015324
32.13,5.97671967121276,-2.2127979292495734e-14,0.00019000000000017107
32.14,5.9767662855619985,-2.186625653142088e-14,0.00019000000000018888
32.15,5.976812822347814,-2.1601525733862533e-14,0.0001900000000002067
32.160000000000004,5.976859281699292,-2.1333716219467158e-14,0.00019000000000022444
32.17,5.976905663745308,-2.106274557674409e-14,0.0001900000000002421
32.18,5.976951968614527,-2.078851943277507e-14,0.0001900000000002597
32.19,5.9769981964353995,-2.051093122292574e-14,0.00019000000000027721
32.2,5.977044347336167,-2.0229861960555963e-14,0.00019000000000029456
32.21,5.97709042144486,-1.9945180006731353e-14,0.00019000000000031177
32.22,5.977136418889297,-1.9656740839932797e-14,0.0001900000000003288
32.230000000000004,5.977182339797091,-1.9364386825767736e-14,0.0001900000000003456
32.24,5.97722818429564,-1.9067946986681515e-14,0.00019000000000036222
32.25,5.97727395251214,-1.8767236771666916e-14,0.00019000000000037856
32.26,5.97731964457357,-1.84620578259756e-14,0.00019000000000039463
32.27,5.977365260606709,-1.81521977608285e-14,0.00019000000000041044
32.28,5.9774108007381255,-1.7837429923127352e-14,0.00019000000000042589
32.29,5.977456265094178,-1.751751316516412e-14,0.00019000000000044098
32.3,5.9775016538010215,-1.719219161433257e-14,0.0001900000000004557
32.31,5.977546966984605,-1.6861194442838558e-14,0.00019000000000047
32.32,5.977592204770669,-1.652423563741168e-14,0.0001900000000004839
32.33,5.977637367284752,-1.6181013769014573e-14,0.0001900000000004973
32.34,5.977682454652182,-1.5831211762554316e-14,0.00019000000000051024
32.35,5.97772746699809,-1.5474496666593934e-14,0.00019000000000052265
32.36,5.977772404447395,-1.5110519423061597e-14,0.0001900000000005345
32.37,5.977817267124819,-1.4738914636962332e-14,0.00019000000000054577
32.38,5.977862055154876,-1.4359300346088237e-14,0.00019000000000055642
32.39,5.977906768661879,-1.3971277790730269e-14,0.00019000000000056642
32.4,5.977951407769938,-1.3574431183387359e-14,0.00019000000000057572
32.410000000000004,5.977995972602962,-1.3168327478477868e-14,0.00019000000000058434
32.42,5.978040463284656,-1.275251614205126e-14,0.0001900000000005922
32.43,5.978084879938527,-1.2326528921497027e-14,0.00019000000000059928
32.44,5.978129222687879,-1.1889879615256608e-14,0.00019000000000060554
32.45,5.978173491655817,-1.1442063842533459e-14,0.00019000000000061096
32.46,5.978217686965245,-1.0982558813005064e-14,0.00019000000000061548
32.47,5.978261808738867,-1.0510823096531742e-14,0.0001900000000006191
32.480000000000004,5.9783058570991905,-1.002629639286829e-14,0.00019000000000062172
